1684318604.3170588,192.168.134.1,239.255.255.250,17
1684318604.3196504,192.168.134.1,239.255.255.250,17
1684318605.3279815,192.168.134.1,239.255.255.250,17
1684318605.3280025,192.168.134.1,239.255.255.250,17
1684318606.3429637,192.168.134.1,239.255.255.250,17
1684318606.342985,192.168.134.1,239.255.255.250,17
1684318607.3574576,192.168.134.1,239.255.255.250,17
1684318607.357481,192.168.134.1,239.255.255.250,17
1684318724.3329432,192.168.134.1,239.255.255.250,17
1684318724.3329616,192.168.134.1,239.255.255.250,17
1684318725.338307,192.168.134.1,239.255.255.250,17
1684318725.3383315,192.168.134.1,239.255.255.250,17
1684318726.3390868,192.168.134.1,239.255.255.250,17
1684318726.3546355,192.168.134.1,239.255.255.250,17
1684318727.3392,192.168.134.1,239.255.255.250,17
1684318727.3701575,192.168.134.1,239.255.255.250,17
1684318733.9307635,192.168.134.1,224.0.0.251,17
1684318734.931686,192.168.134.1,224.0.0.251,17
1684318844.344909,192.168.134.1,239.255.255.250,17
1684318844.3460236,192.168.134.1,239.255.255.250,17
1684318845.3519187,192.168.134.1,239.255.255.250,17
1684318845.3519492,192.168.134.1,239.255.255.250,17
1684318846.3658795,192.168.134.1,239.255.255.250,17
1684318846.3658977,192.168.134.1,239.255.255.250,17
1684318847.3815367,192.168.134.1,239.255.255.250,17
1684318847.381551,192.168.134.1,239.255.255.250,17
1684318964.350678,192.168.134.1,239.255.255.250,17
1684318964.3524702,192.168.134.1,239.255.255.250,17
1684318965.3584085,192.168.134.1,239.255.255.250,17
1684318965.3584712,192.168.134.1,239.255.255.250,17
1684318966.3729246,192.168.134.1,239.255.255.250,17
1684318966.3729842,192.168.134.1,239.255.255.250,17
1684318967.3879554,192.168.134.1,239.255.255.250,17
1684318967.3880174,192.168.134.1,239.255.255.250,17
1684319035.9620833,192.168.134.1,224.0.0.251,17
1684319036.9753475,192.168.134.1,224.0.0.251,17
1684319038.1929295,192.168.134.136,192.168.134.2,17
1684319038.1930265,192.168.134.136,192.168.134.2,17
1684319038.1967297,192.168.134.2,192.168.134.136,17
1684319038.457523,192.168.134.2,192.168.134.136,17
1684319038.4628127,192.168.134.136,91.189.91.157,17
1684319048.6930473,192.168.134.136,185.125.190.56,17
1684319058.942775,192.168.134.136,185.125.190.57,17
1684319069.1926546,192.168.134.136,185.125.190.58,17
1684319079.4434872,192.168.134.136,91.189.94.4,17
1684319084.3551378,192.168.134.1,239.255.255.250,17
1684319084.35606,192.168.134.1,239.255.255.250,17
1684319085.362284,192.168.134.1,239.255.255.250,17
1684319085.3623312,192.168.134.1,239.255.255.250,17
1684319086.365053,192.168.134.1,239.255.255.250,17
1684319086.3650756,192.168.134.1,239.255.255.250,17
1684319087.3653212,192.168.134.1,239.255.255.250,17
1684319087.3805256,192.168.134.1,239.255.255.250,17
1684319094.6197798,192.168.134.1,192.168.134.254,17
1684319094.6198366,192.168.134.254,192.168.134.1,17
1684319094.6320953,192.168.134.1,224.0.0.22,2
1684319094.6434548,192.168.134.1,224.0.0.22,2
1684319094.643793,192.168.134.1,224.0.0.22,2
1684319094.6474957,192.168.134.1,224.0.0.22,2
1684319094.648337,192.168.134.1,224.0.0.251,17
1684319094.6491077,192.168.134.1,224.0.0.251,17
1684319095.062148,192.168.134.1,224.0.0.22,2
1684319204.3615222,192.168.134.1,239.255.255.250,17
1684319204.3625894,192.168.134.1,239.255.255.250,17
1684319205.3665893,192.168.134.1,239.255.255.250,17
1684319205.366636,192.168.134.1,239.255.255.250,17
1684319206.3800626,192.168.134.1,239.255.255.250,17
1684319206.3800912,192.168.134.1,239.255.255.250,17
1684319207.3824675,192.168.134.1,239.255.255.250,17
1684319207.3824928,192.168.134.1,239.255.255.250,17
1684319324.3620434,192.168.134.1,239.255.255.250,17
1684319324.364191,192.168.134.1,239.255.255.250,17
1684319325.3760011,192.168.134.1,239.255.255.250,17
1684319325.3760433,192.168.134.1,239.255.255.250,17
1684319326.3904123,192.168.134.1,239.255.255.250,17
1684319326.3904502,192.168.134.1,239.255.255.250,17
1684319327.3918579,192.168.134.1,239.255.255.250,17
1684319327.391913,192.168.134.1,239.255.255.250,17
1684319337.9795716,192.168.134.1,224.0.0.251,17
1684319338.9945111,192.168.134.1,224.0.0.251,17
1684319347.4033978,192.168.134.136,192.168.134.254,17
1684319347.4037917,192.168.134.254,192.168.134.136,17
1684319444.3703885,192.168.134.1,239.255.255.250,17
1684319444.3727238,192.168.134.1,239.255.255.250,17
1684319445.381984,192.168.134.1,239.255.255.250,17
1684319445.381999,192.168.134.1,239.255.255.250,17
1684319446.3837662,192.168.134.1,239.255.255.250,17
1684319446.383792,192.168.134.1,239.255.255.250,17
1684319447.3854637,192.168.134.1,239.255.255.250,17
1684319447.3854883,192.168.134.1,239.255.255.250,17
1684319564.378019,192.168.134.1,239.255.255.250,17
1684319564.3787582,192.168.134.1,239.255.255.250,17
1684319565.3824017,192.168.134.1,239.255.255.250,17
1684319565.3824143,192.168.134.1,239.255.255.250,17
1684319566.3839262,192.168.134.1,239.255.255.250,17
1684319566.3839397,192.168.134.1,239.255.255.250,17
1684319567.3997972,192.168.134.1,239.255.255.250,17
1684319567.399817,192.168.134.1,239.255.255.250,17
1684319574.8892806,192.168.134.136,224.0.0.251,17
1684319640.008914,192.168.134.1,224.0.0.251,17
1684319641.0234113,192.168.134.1,224.0.0.251,17
1684319684.3809946,192.168.134.1,239.255.255.250,17
1684319684.388669,192.168.134.1,239.255.255.250,17
1684319685.3898232,192.168.134.1,239.255.255.250,17
1684319685.3898475,192.168.134.1,239.255.255.250,17
1684319686.3900568,192.168.134.1,239.255.255.250,17
1684319686.4059088,192.168.134.1,239.255.255.250,17
1684319687.3919988,192.168.134.1,239.255.255.250,17
1684319687.4071548,192.168.134.1,239.255.255.250,17
1684319804.392162,192.168.134.1,239.255.255.250,17
1684319804.3953202,192.168.134.1,239.255.255.250,17
1684319805.3996277,192.168.134.1,239.255.255.250,17
1684319805.3996527,192.168.134.1,239.255.255.250,17
1684319806.41487,192.168.134.1,239.255.255.250,17
1684319806.4149003,192.168.134.1,239.255.255.250,17
1684319807.4155028,192.168.134.1,239.255.255.250,17
1684319807.41553,192.168.134.1,239.255.255.250,17
1684319924.406224,192.168.134.1,239.255.255.250,17
1684319924.4062443,192.168.134.1,239.255.255.250,17
1684319925.4116912,192.168.134.1,239.255.255.250,17
1684319925.4117074,192.168.134.1,239.255.255.250,17
1684319926.4263563,192.168.134.1,239.255.255.250,17
1684319926.4263794,192.168.134.1,239.255.255.250,17
1684319927.4266434,192.168.134.1,239.255.255.250,17
1684319927.4266624,192.168.134.1,239.255.255.250,17
1684319942.0346746,192.168.134.1,224.0.0.251,17
1684319943.0483732,192.168.134.1,224.0.0.251,17
1684320004.657659,192.168.134.1,192.168.134.254,17
1684320004.6576693,192.168.134.254,192.168.134.1,17
1684320004.6655593,192.168.134.1,224.0.0.22,2
1684320004.6765144,192.168.134.1,224.0.0.22,2
1684320004.6766098,192.168.134.1,224.0.0.22,2
1684320004.680119,192.168.134.1,224.0.0.22,2
1684320004.6809123,192.168.134.1,224.0.0.251,17
1684320004.6820557,192.168.134.1,224.0.0.251,17
1684320004.682642,192.168.134.1,224.0.0.251,17
1684320004.6829054,192.168.134.1,224.0.0.251,17
1684320005.0735426,192.168.134.1,224.0.0.22,2
1684320027.4757168,192.168.134.136,192.168.134.254,17
1684320027.4903862,192.168.134.254,192.168.134.136,17
1684320044.4077127,192.168.134.1,239.255.255.250,17
1684320044.4099038,192.168.134.1,239.255.255.250,17
1684320045.422654,192.168.134.1,239.255.255.250,17
1684320045.4226844,192.168.134.1,239.255.255.250,17
1684320046.4229205,192.168.134.1,239.255.255.250,17
1684320046.4381828,192.168.134.1,239.255.255.250,17
1684320047.4245365,192.168.134.1,239.255.255.250,17
1684320047.4393725,192.168.134.1,239.255.255.250,17
1684320164.4294212,192.168.134.1,239.255.255.250,17
1684320164.429804,192.168.134.1,239.255.255.250,17
1684320165.4330065,192.168.134.1,239.255.255.250,17
1684320165.433025,192.168.134.1,239.255.255.250,17
1684320166.4484046,192.168.134.1,239.255.255.250,17
1684320166.4484322,192.168.134.1,239.255.255.250,17
1684320167.451058,192.168.134.1,239.255.255.250,17
1684320167.4510705,192.168.134.1,239.255.255.250,17
1684320244.0652828,192.168.134.1,224.0.0.251,17
1684320245.078079,192.168.134.1,224.0.0.251,17
1684320284.4314256,192.168.134.1,239.255.255.250,17
1684320284.43144,192.168.134.1,239.255.255.250,17
1684320285.4413567,192.168.134.1,239.255.255.250,17
1684320285.4413772,192.168.134.1,239.255.255.250,17
1684320286.4569077,192.168.134.1,239.255.255.250,17
1684320286.4569414,192.168.134.1,239.255.255.250,17
1684320287.4605525,192.168.134.1,239.255.255.250,17
1684320287.46061,192.168.134.1,239.255.255.250,17
1684320404.451123,192.168.134.1,239.255.255.250,17
1684320404.4511855,192.168.134.1,239.255.255.250,17
1684320405.4544592,192.168.134.1,239.255.255.250,17
1684320405.4545183,192.168.134.1,239.255.255.250,17
1684320406.4555328,192.168.134.1,239.255.255.250,17
1684320406.4555905,192.168.134.1,239.255.255.250,17
1684320407.455954,192.168.134.1,239.255.255.250,17
1684320407.4705784,192.168.134.1,239.255.255.250,17
1684320524.4564862,192.168.134.1,239.255.255.250,17
1684320524.4565146,192.168.134.1,239.255.255.250,17
1684320525.4639273,192.168.134.1,239.255.255.250,17
1684320525.4639652,192.168.134.1,239.255.255.250,17
1684320526.4645913,192.168.134.1,239.255.255.250,17
1684320526.4646542,192.168.134.1,239.255.255.250,17
1684320527.479816,192.168.134.1,239.255.255.250,17
1684320527.4798717,192.168.134.1,239.255.255.250,17
1684320546.0881102,192.168.134.1,224.0.0.251,17
1684320547.102298,192.168.134.1,224.0.0.251,17
1684320644.459529,192.168.134.1,239.255.255.250,17
1684320644.4595728,192.168.134.1,239.255.255.250,17
1684320645.4628425,192.168.134.1,239.255.255.250,17
1684320645.4628901,192.168.134.1,239.255.255.250,17
1684320646.47879,192.168.134.1,239.255.255.250,17
1684320646.4788575,192.168.134.1,239.255.255.250,17
1684320647.4798386,192.168.134.1,239.255.255.250,17
1684320647.4799984,192.168.134.1,239.255.255.250,17
1684320749.211184,192.168.134.136,192.168.134.254,17
1684320749.2115903,192.168.134.254,192.168.134.136,17
1684320764.4702144,192.168.134.1,239.255.255.250,17
1684320764.4702685,192.168.134.1,239.255.255.250,17
1684320765.4753609,192.168.134.1,239.255.255.250,17
1684320765.475572,192.168.134.1,239.255.255.250,17
1684320766.490257,192.168.134.1,239.255.255.250,17
1684320766.4909146,192.168.134.1,239.255.255.250,17
1684320767.4939306,192.168.134.1,239.255.255.250,17
1684320767.4943373,192.168.134.1,239.255.255.250,17
1684320848.107618,192.168.134.1,224.0.0.251,17
1684320849.1077878,192.168.134.1,224.0.0.251,17
1684320884.4759886,192.168.134.1,239.255.255.250,17
1684320884.4760294,192.168.134.1,239.255.255.250,17
1684320885.4787965,192.168.134.1,239.255.255.250,17
1684320885.4788241,192.168.134.1,239.255.255.250,17
1684320886.4800994,192.168.134.1,239.255.255.250,17
1684320886.4947178,192.168.134.1,239.255.255.250,17
1684320887.4809625,192.168.134.1,239.255.255.250,17
1684320887.4963145,192.168.134.1,239.255.255.250,17
1684320914.7103314,192.168.134.1,192.168.134.254,17
1684320914.7105646,192.168.134.254,192.168.134.1,17
1684320914.7208636,192.168.134.1,224.0.0.22,2
1684320914.7487175,192.168.134.1,224.0.0.22,2
1684320914.7489681,192.168.134.1,224.0.0.22,2
1684320914.7550757,192.168.134.1,224.0.0.22,2
1684320914.766057,192.168.134.1,224.0.0.251,17
1684320914.7676647,192.168.134.1,224.0.0.251,17
1684320914.768004,192.168.134.1,224.0.0.251,17
1684320914.7689314,192.168.134.1,224.0.0.252,17
1684320914.7691786,192.168.134.1,224.0.0.251,17
1684320915.068041,192.168.134.1,224.0.0.22,2
1684321004.4895198,192.168.134.1,239.255.255.250,17
1684321004.4934373,192.168.134.1,239.255.255.250,17
1684321005.4954824,192.168.134.1,239.255.255.250,17
1684321005.4955132,192.168.134.1,239.255.255.250,17
1684321006.511818,192.168.134.1,239.255.255.250,17
1684321006.5121233,192.168.134.1,239.255.255.250,17
1684321007.5112107,192.168.134.1,239.255.255.250,17
1684321007.5271726,192.168.134.1,239.255.255.250,17
1684321124.498655,192.168.134.1,239.255.255.250,17
1684321124.4993243,192.168.134.1,239.255.255.250,17
1684321125.505528,192.168.134.1,239.255.255.250,17
1684321125.5056071,192.168.134.1,239.255.255.250,17
1684321126.5206316,192.168.134.1,239.255.255.250,17
1684321126.5206723,192.168.134.1,239.255.255.250,17
1684321127.5216331,192.168.134.1,239.255.255.250,17
1684321127.52168,192.168.134.1,239.255.255.250,17
1684321137.9434874,192.168.134.136,192.168.134.2,17
1684321137.9437628,192.168.134.136,192.168.134.2,17
1684321137.9727817,192.168.134.2,192.168.134.136,17
1684321139.2774122,192.168.134.2,192.168.134.136,17
1684321139.2799582,192.168.134.136,185.125.190.56,17
1684321149.4432466,192.168.134.136,185.125.190.57,17
1684321150.1167715,192.168.134.1,224.0.0.251,17
1684321151.1169739,192.168.134.1,224.0.0.251,17
1684321159.6929646,192.168.134.136,91.189.94.4,17
1684321169.94305,192.168.134.136,185.125.190.58,17
1,0,0,1,0
2,0,0.0,2,4.975516489873197e-14
3,0,0.0,3,1.289486471108393e-10
4,0,0.0,4,1.4950798355127138e-10
5,0,0.0,5,3.306070441460187e-10
6,0,0.0,6,3.98553437880432e-10
7,0,0.0,7,6.336223435120568e-10
8,0,0.0,8,7.5245192411406e-10
9,0,8.439350525310411,9,1.401850246178156e-07
10,0,11.670935960591134,10,2.266382020803757e-07
11,0,23.667832167832167,11,2.808449622442006e-07
12,0,33.10328638497653,12,3.146125770106266e-07
13,0,40.60409315455187,13,3.350758839710893e-07
14,0,46.61499039077514,14,3.467057745868208e-07
15,0,49.35233949945592,15,3.523786474655902e-07
16,0,48.67906815020862,16,3.5397859050837823e-07
17,0,50.449422109053295,17,3.527778447923e-07
18,0,49.42450512931658,18,3.496548205008746e-07
19,0,52.193541890440386,19,3.453869089485389e-07
20,0,49.58024157470922,20,5.576710024614272e-07
21,0,47.21624649859944,21,7.290491188279114e-07
22,0,45.06749165806466,22,8.718152552837692e-07
23,0,43.10585067106806,23,9.876464363977099e-07
24,0,41.30789504856669,24,1.0850443668747423e-06
25,0,39.653952230734575,25,1.1641111790761855e-06
26,0,38.12738164091549,26,1.231104690707536e-06
27,0,36.71401204159825,27,1.28525019627948e-06
28,0,35.40169974454706,28,1.9245448088903776e-06
29,0,34.1799784239053,29,2.474295276541521e-06
30,0,33.03977910555858,30,2.954136043970203e-06
31,0,31.973204450938496,31,3.3680925626807404e-06
32,0,30.97334543394326,32,3.7310465116716143e-06
33,0,30.034131401478323,33,4.044644457200355e-06
34,0,29.150206632488732,34,4.32044633051853e-06
35,0,28.31682808716705,35,4.558724898950458e-06
36,0,29.522299417301685,36,4.943104478099223e-06
37,0,30.61399759157208,37,5.285278914305684e-06
38,0,32.59253400354817,38,6.039505226099366e-06
39,0,34.22094165996605,39,6.710505714937707e-06
40,0,33.337540695403014,40,7.3678567989725425e-06
41,0,32.49872735809427,41,7.953984457239471e-06
42,0,31.701199720613026,42,8.48284120160882e-06
43,0,30.941974929506667,43,8.954554242450526e-06
44,0,30.218351468351468,44,9.380782520047825e-06
45,0,29.52787666717376,45,9.760772646054299e-06
46,0,28.868318624342223,46,1.0104503060108043e-05
47,0,28.237641855537497,47,1.0410465116638372e-05
48,0,27.63398610373521,48,1.1417468341402799e-05
49,0,27.05564784053157,49,1.2334482764439357e-05
50,0,26.501064067418035,50,1.317688115352823e-05
51,0,25.968798089472187,51,1.394438664145746e-05
52,0,25.45752698628805,52,1.4650335961759745e-05
53,0,24.96603054806828,53,1.529361875444219e-05
54,0,24.49318148044469,54,1.588575138967302e-05
55,0,24.03793671117612,55,1.6425120172056496e-05
56,0,24.96205782467242,56,1.695854747053954e-05
57,0,26.130958310602974,57,1.784709804755136e-05
58,0,27.238626926128685,58,1.8664836498990843e-05
59,0,36.905784225418074,59,1.941754974295187e-05
60,0,44.118190103104006,60,2.0110202484855108e-05
61,0,44.83608283981232,61,2.074740192004095e-05
62,0,45.51028999307255,62,2.1394418461959822e-05
63,0,46.143327388715846,63,2.2051591187109052e-05
64,0,46.84295685279188,64,2.2687836309958393e-05
65,0,47.50232532770939,65,2.328064067251119e-05
66,0,48.021772524588755,66,2.3850938976309273e-05
67,0,48.50864530760324,67,2.443485513068157e-05
68,0,47.75103132161955,68,2.5002062576573127e-05
69,0,47.01679948332741,69,2.5526526052681985e-05
70,0,46.304880212954735,70,2.6016275565183922e-05
71,0,45.61426839180782,71,2.6468655419667034e-05
72,0,44.94401856362745,72,2.6890958066287235e-05
73,0,44.293240559541914,73,2.728048821633246e-05
74,0,43.66109550350796,74,2.764403013436745e-05
75,0,43.04679216008397,75,2.797867273078218e-05
76,0,42.4495835907048,76,2.892563521126944e-05
77,0,41.868764088401164,77,2.98144803998703e-05
78,0,41.303666364216774,78,3.065446110794661e-05
79,0,40.75365896148061,79,3.144280357145907e-05
80,0,40.21814387664079,80,3.2188000063571053e-05
81,0,39.69655436762046,81,3.288720963244147e-05
82,0,39.1883529326365,82,3.354829556328883e-05
83,0,38.69302944417624,83,3.416832173207008e-05
84,0,38.2100994243852,84,3.5459603328069525e-05
85,0,37.739102449490474,85,3.668107466758515e-05
86,0,37.2796006721144,86,3.784299682418536e-05
87,0,36.83117745141838,87,3.8942207764811385e-05
88,0,36.393436081990245,88,3.9988257934768004e-05
89,0,35.96599861325381,89,4.097781676290519e-05
90,0,35.54850475195297,90,4.191971618061667e-05
91,0,35.14061084095931,91,4.2810635664864806e-05
92,0,34.74198890826746,92,4.441639229229881e-05
93,0,34.35232578060802,93,4.594369153994183e-05
94,0,35.02454874745082,94,4.739821494528917e-05
95,0,35.428176999876776,95,4.8781678926378813e-05
96,0,36.356960116731514,96,5.009756095067628e-05
97,0,37.25862132397044,97,5.1349235371948764e-05
98,0,38.134064112884154,98,5.2539672719816084e-05
99,0,38.98415457582774,99,5.3671818053442e-05
100,0,39.498722358722375,100,5.474843076587818e-05
101,0,39.55330238696726,101,5.5772127640242757e-05
102,0,40.03848247852042,102,5.674537416887847e-05
103,0,40.07526606733768,103,5.7670513854131746e-05
104,0,40.831131829506184,104,5.855001071906752e-05
105,0,40.42303463805551,105,5.938906353318111e-05
106,0,40.023043643144106,106,6.0186263507563144e-05
107,0,39.63091882891741,107,6.094875397679201e-05
108,0,39.24642959612642,108,6.167288892071267e-05
109,0,38.86935430318923,109,6.236544603346274e-05
110,0,38.49947983392385,110,6.302281616420143e-05
111,0,38.13660119016095,111,6.43070155260467e-05
112,0,37.78052110757009,112,6.553561783298367e-05
113,0,37.431049693171,113,6.671682593179254e-05
114,0,37.088004083107926,114,6.784677369686642e-05
115,0,36.75120811937317,115,6.893334748298635e-05
116,0,36.420492044266126,116,6.997261360446901e-05
117,0,36.09569221145584,117,7.097203663214168e-05
118,0,35.77665081260376,118,7.19278137677384e-05
119,0,36.17728837832618,119,7.3525204554373e-05
120,0,36.55112429665351,120,7.505973210803491e-05
121,0,36.23529016392416,121,7.655790541760978e-05
122,0,35.92487967631271,122,7.799711024872914e-05
123,0,35.619754008805,123,7.938580971459037e-05
124,0,35.31977904443473,124,8.071978097507728e-05
125,0,35.02482517595661,125,8.200706597773435e-05
126,0,34.734767117481,126,8.324356858908417e-05
127,0,34.449483725489884,127,8.443687853866123e-05
128,0,34.168857828695856,128,8.558297129732581e-05
129,0,33.8927760662323,129,8.740996450910038e-05
130,0,33.621128733706705,130,8.917090379440657e-05
131,0,33.35380963667134,131,9.087460080639786e-05
132,0,33.09071595109656,132,9.251673023022017e-05
133,0,32.83174809046202,133,9.410565205196824e-05
134,0,32.57680957909614,134,9.563711093460785e-05
135,0,32.32580693142936,135,9.711922472250394e-05
136,0,32.07864953683721,136,9.854765639285452e-05
137,0,31.835249549772286,137,0.00010068546325550575
138,0,31.595521784908566,138,0.00010275131673628862
139,0,31.359383617025685,139,0.00010475422711534454
140,0,31.12675488539043,140,0.00010668973487810445
141,0,30.897557802399575,141,0.00010856652421313594
142,0,30.671716866260326,142,0.00011038025278258559
143,0,30.44915877750864,143,0.00011213908759734736
144,0,30.229812359161034,144,0.00011383877589480884
